CMDLINE /usr/bin/python3 main.py
MEM 89.921875 1606092091.0049
MEM 89.921875 1606092091.1052
MEM 89.921875 1606092091.2055
MEM 89.921875 1606092091.3058
MEM 89.921875 1606092091.4062
MEM 89.921875 1606092091.5065
MEM 89.921875 1606092091.6069
MEM 89.921875 1606092091.7072
MEM 89.921875 1606092091.8076
MEM 89.921875 1606092091.9079
MEM 89.921875 1606092092.0082
MEM 89.921875 1606092092.1086
MEM 89.921875 1606092092.2089
MEM 89.921875 1606092092.3092
MEM 89.921875 1606092092.4096
MEM 89.921875 1606092092.5099
MEM 89.921875 1606092092.6102
MEM 89.921875 1606092092.7105
MEM 89.921875 1606092092.8109
MEM 89.921875 1606092092.9112
MEM 89.921875 1606092093.0115
MEM 89.921875 1606092093.1118
MEM 89.921875 1606092093.2122
MEM 89.921875 1606092093.3125
MEM 89.921875 1606092093.4128
MEM 89.921875 1606092093.5132
MEM 89.921875 1606092093.6135
MEM 89.921875 1606092093.7138
MEM 89.921875 1606092093.8141
MEM 89.921875 1606092093.9145
MEM 89.921875 1606092094.0148
MEM 89.921875 1606092094.1151
MEM 89.921875 1606092094.2155
MEM 89.921875 1606092094.3158
MEM 89.921875 1606092094.4162
MEM 89.921875 1606092094.5165
MEM 89.921875 1606092094.6168
