CMDLINE /usr/bin/python3 main.py
MEM 211.050781 1606092693.4022
MEM 211.050781 1606092693.5026
MEM 211.050781 1606092693.6029
MEM 211.050781 1606092693.7032
MEM 211.050781 1606092693.8035
MEM 211.050781 1606092693.9039
MEM 211.300781 1606092694.0042
MEM 211.300781 1606092694.1045
MEM 211.300781 1606092694.2048
MEM 211.300781 1606092694.3052
MEM 211.300781 1606092694.4055
MEM 211.300781 1606092694.5058
MEM 211.300781 1606092694.6061
MEM 211.300781 1606092694.7065
MEM 211.300781 1606092694.8068
MEM 211.300781 1606092694.9071
MEM 211.300781 1606092695.0075
MEM 211.300781 1606092695.1079
MEM 211.300781 1606092695.2082
MEM 211.300781 1606092695.3085
MEM 211.300781 1606092695.4089
MEM 211.300781 1606092695.5092
MEM 211.300781 1606092695.6095
MEM 211.300781 1606092695.7098
MEM 211.300781 1606092695.8103
MEM 211.300781 1606092695.9106
MEM 211.300781 1606092696.0109
MEM 211.300781 1606092696.1113
MEM 211.300781 1606092696.2116
MEM 211.300781 1606092696.3119
MEM 211.300781 1606092696.4123
MEM 211.300781 1606092696.5126
MEM 211.300781 1606092696.6129
MEM 211.300781 1606092696.7133
MEM 211.550781 1606092696.8136
MEM 211.550781 1606092696.9139
MEM 211.550781 1606092697.0143
MEM 211.550781 1606092697.1147
MEM 211.550781 1606092697.2151
MEM 211.550781 1606092697.3154
MEM 211.550781 1606092697.4157
MEM 211.550781 1606092697.5161
MEM 211.550781 1606092697.6164
MEM 211.550781 1606092697.7167
MEM 211.550781 1606092697.8170
MEM 211.550781 1606092697.9174
MEM 211.550781 1606092698.0177
MEM 211.550781 1606092698.1180
MEM 211.550781 1606092698.2184
MEM 211.550781 1606092698.3187
MEM 211.550781 1606092698.4190
MEM 211.550781 1606092698.5194
MEM 211.550781 1606092698.6197
MEM 211.550781 1606092698.7200
MEM 211.550781 1606092698.8203
MEM 211.550781 1606092698.9207
MEM 211.550781 1606092699.0210
MEM 211.550781 1606092699.1214
MEM 211.550781 1606092699.2218
MEM 211.550781 1606092699.3221
MEM 211.550781 1606092699.4224
MEM 211.800781 1606092699.5228
MEM 211.800781 1606092699.6231
MEM 211.800781 1606092699.7235
MEM 211.800781 1606092699.8238
MEM 211.800781 1606092699.9241
MEM 211.800781 1606092700.0244
MEM 211.800781 1606092700.1248
MEM 211.800781 1606092700.2251
MEM 211.800781 1606092700.3254
MEM 211.800781 1606092700.4258
MEM 211.800781 1606092700.5261
MEM 211.800781 1606092700.6264
MEM 211.800781 1606092700.7268
MEM 211.800781 1606092700.8271
MEM 211.800781 1606092700.9276
MEM 211.800781 1606092701.0279
MEM 211.800781 1606092701.1282
MEM 211.800781 1606092701.2285
MEM 211.800781 1606092701.3289
MEM 211.800781 1606092701.4292
MEM 211.800781 1606092701.5295
MEM 211.800781 1606092701.6299
MEM 211.800781 1606092701.7302
MEM 211.800781 1606092701.8305
MEM 211.800781 1606092701.9308
MEM 211.800781 1606092702.0312
MEM 211.800781 1606092702.1315
MEM 212.054688 1606092702.2319
MEM 212.054688 1606092702.3322
MEM 212.054688 1606092702.4325
MEM 212.054688 1606092702.5329
MEM 212.054688 1606092702.6332
MEM 212.054688 1606092702.7335
MEM 212.054688 1606092702.8338
MEM 212.054688 1606092702.9342
MEM 212.054688 1606092703.0345
MEM 212.054688 1606092703.1348
MEM 212.054688 1606092703.2352
MEM 212.054688 1606092703.3355
MEM 212.054688 1606092703.4359
MEM 212.054688 1606092703.5362
MEM 212.054688 1606092703.6365
MEM 212.054688 1606092703.7369
MEM 212.054688 1606092703.8372
MEM 212.054688 1606092703.9375
MEM 212.054688 1606092704.0379
MEM 212.054688 1606092704.1382
MEM 212.054688 1606092704.2385
MEM 212.054688 1606092704.3388
MEM 212.054688 1606092704.4392
MEM 212.054688 1606092704.5395
MEM 212.054688 1606092704.6398
MEM 212.054688 1606092704.7402
MEM 212.054688 1606092704.8405
MEM 212.304688 1606092704.9408
MEM 212.304688 1606092705.0412
MEM 212.304688 1606092705.1415
MEM 212.304688 1606092705.2418
MEM 212.304688 1606092705.3422
MEM 212.304688 1606092705.4425
MEM 212.304688 1606092705.5428
MEM 212.304688 1606092705.6432
MEM 212.304688 1606092705.7435
MEM 212.304688 1606092705.8438
MEM 212.304688 1606092705.9442
MEM 212.304688 1606092706.0446
MEM 212.304688 1606092706.1449
MEM 212.304688 1606092706.2452
MEM 212.304688 1606092706.3456
MEM 212.304688 1606092706.4459
MEM 212.304688 1606092706.5462
MEM 212.304688 1606092706.6466
MEM 212.304688 1606092706.7469
MEM 212.304688 1606092706.8472
MEM 212.304688 1606092706.9475
MEM 212.304688 1606092707.0479
MEM 212.304688 1606092707.1482
MEM 212.304688 1606092707.2485
MEM 212.304688 1606092707.3489
MEM 212.304688 1606092707.4493
MEM 212.304688 1606092707.5496
MEM 212.304688 1606092707.6499
MEM 212.554688 1606092707.7503
MEM 212.554688 1606092707.8506
MEM 212.554688 1606092707.9508
MEM 212.554688 1606092708.0512
MEM 212.554688 1606092708.1515
MEM 212.554688 1606092708.2519
MEM 212.554688 1606092708.3522
MEM 212.554688 1606092708.4525
MEM 212.554688 1606092708.5529
MEM 212.554688 1606092708.6532
MEM 212.554688 1606092708.7535
MEM 212.554688 1606092708.8538
MEM 212.554688 1606092708.9542
MEM 212.554688 1606092709.0545
MEM 212.554688 1606092709.1548
MEM 212.554688 1606092709.2552
MEM 212.554688 1606092709.3555
MEM 212.554688 1606092709.4558
MEM 212.554688 1606092709.5561
MEM 212.554688 1606092709.6565
MEM 212.554688 1606092709.7568
MEM 212.554688 1606092709.8571
MEM 212.554688 1606092709.9575
MEM 212.554688 1606092710.0578
MEM 212.554688 1606092710.1581
MEM 212.554688 1606092710.2585
MEM 212.554688 1606092710.3588
MEM 212.804688 1606092710.4591
MEM 212.804688 1606092710.5595
MEM 212.804688 1606092710.6598
MEM 212.804688 1606092710.7601
MEM 212.804688 1606092710.8605
MEM 212.804688 1606092710.9608
MEM 212.804688 1606092711.0611
MEM 212.804688 1606092711.1615
MEM 212.804688 1606092711.2619
MEM 212.804688 1606092711.3622
MEM 212.804688 1606092711.4626
MEM 212.804688 1606092711.5631
MEM 212.804688 1606092711.6634
MEM 212.804688 1606092711.7637
MEM 212.804688 1606092711.8640
MEM 212.804688 1606092711.9644
MEM 212.804688 1606092712.0647
MEM 212.804688 1606092712.1650
MEM 212.804688 1606092712.2654
MEM 212.804688 1606092712.3658
MEM 212.804688 1606092712.4660
MEM 212.804688 1606092712.5664
MEM 212.804688 1606092712.6667
MEM 212.804688 1606092712.7671
MEM 212.804688 1606092712.8674
MEM 212.804688 1606092712.9677
MEM 212.804688 1606092713.0681
MEM 213.054688 1606092713.1684
MEM 213.054688 1606092713.2687
MEM 213.054688 1606092713.3691
MEM 213.054688 1606092713.4694
MEM 213.054688 1606092713.5697
MEM 213.054688 1606092713.6701
MEM 213.054688 1606092713.7704
MEM 213.054688 1606092713.8707
MEM 213.054688 1606092713.9711
MEM 213.054688 1606092714.0714
MEM 213.054688 1606092714.1718
MEM 213.054688 1606092714.2721
MEM 213.054688 1606092714.3724
MEM 213.054688 1606092714.4727
MEM 213.054688 1606092714.5731
MEM 213.054688 1606092714.6734
MEM 213.054688 1606092714.7737
MEM 213.054688 1606092714.8741
MEM 213.054688 1606092714.9744
MEM 213.054688 1606092715.0748
MEM 213.054688 1606092715.1751
MEM 213.054688 1606092715.2755
MEM 213.054688 1606092715.3759
MEM 213.054688 1606092715.4762
MEM 213.054688 1606092715.5766
MEM 213.054688 1606092715.6770
MEM 213.054688 1606092715.7773
MEM 213.304688 1606092715.8776
MEM 213.304688 1606092715.9780
MEM 213.304688 1606092716.0783
MEM 213.304688 1606092716.1787
MEM 213.304688 1606092716.2791
MEM 213.304688 1606092716.3794
MEM 213.304688 1606092716.4798
MEM 213.304688 1606092716.5801
MEM 213.304688 1606092716.6804
MEM 213.304688 1606092716.7808
MEM 213.304688 1606092716.8811
MEM 213.304688 1606092716.9814
MEM 213.304688 1606092717.0818
MEM 213.304688 1606092717.1821
MEM 213.304688 1606092717.2825
MEM 213.304688 1606092717.3829
MEM 213.304688 1606092717.4833
MEM 213.304688 1606092717.5836
MEM 213.304688 1606092717.6839
MEM 213.304688 1606092717.7843
MEM 213.304688 1606092717.8846
MEM 213.304688 1606092717.9850
MEM 213.304688 1606092718.0853
MEM 213.304688 1606092718.1856
MEM 213.304688 1606092718.2860
MEM 213.304688 1606092718.3863
MEM 213.304688 1606092718.4867
MEM 213.304688 1606092718.5870
MEM 213.554688 1606092718.6874
MEM 213.554688 1606092718.7877
MEM 213.554688 1606092718.8881
MEM 213.554688 1606092718.9884
MEM 213.554688 1606092719.0888
MEM 213.554688 1606092719.1891
MEM 213.554688 1606092719.2894
MEM 213.554688 1606092719.3898
MEM 213.554688 1606092719.4901
MEM 213.554688 1606092719.5904
MEM 213.554688 1606092719.6908
MEM 213.554688 1606092719.7911
MEM 213.554688 1606092719.8915
MEM 213.554688 1606092719.9918
MEM 213.554688 1606092720.0921
MEM 213.554688 1606092720.1925
MEM 213.554688 1606092720.2928
MEM 213.554688 1606092720.3931
MEM 213.554688 1606092720.4935
MEM 213.554688 1606092720.5938
MEM 213.554688 1606092720.6941
MEM 213.554688 1606092720.7944
MEM 213.554688 1606092720.8948
MEM 213.554688 1606092720.9951
MEM 213.554688 1606092721.0955
MEM 213.554688 1606092721.1958
MEM 213.554688 1606092721.2962
MEM 213.804688 1606092721.3969
MEM 213.804688 1606092721.4973
MEM 213.804688 1606092721.5976
MEM 213.804688 1606092721.6979
MEM 213.804688 1606092721.7983
MEM 213.804688 1606092721.8986
MEM 213.804688 1606092721.9990
MEM 213.804688 1606092722.0993
MEM 213.804688 1606092722.1996
MEM 213.804688 1606092722.3000
MEM 213.804688 1606092722.4003
MEM 213.804688 1606092722.5006
MEM 213.804688 1606092722.6010
MEM 213.804688 1606092722.7013
MEM 213.804688 1606092722.8017
MEM 213.804688 1606092722.9020
MEM 213.804688 1606092723.0023
MEM 213.804688 1606092723.1027
MEM 213.804688 1606092723.2030
MEM 213.804688 1606092723.3033
MEM 213.804688 1606092723.4037
MEM 213.804688 1606092723.5040
MEM 213.804688 1606092723.6043
MEM 213.804688 1606092723.7046
MEM 213.804688 1606092723.8050
MEM 213.804688 1606092723.9053
MEM 213.804688 1606092724.0056
MEM 214.054688 1606092724.1060
MEM 214.054688 1606092724.2063
MEM 214.054688 1606092724.3066
MEM 214.054688 1606092724.4070
MEM 214.054688 1606092724.5073
MEM 214.054688 1606092724.6076
MEM 214.054688 1606092724.7080
MEM 214.054688 1606092724.8083
MEM 214.054688 1606092724.9086
MEM 214.054688 1606092725.0089
MEM 214.054688 1606092725.1093
MEM 214.054688 1606092725.2097
MEM 214.054688 1606092725.3100
MEM 214.054688 1606092725.4103
MEM 214.054688 1606092725.5107
MEM 214.054688 1606092725.6110
MEM 214.054688 1606092725.7113
MEM 214.054688 1606092725.8117
MEM 214.054688 1606092725.9120
MEM 214.054688 1606092726.0123
MEM 214.054688 1606092726.1127
MEM 214.054688 1606092726.2130
MEM 214.054688 1606092726.3133
MEM 214.054688 1606092726.4136
MEM 214.054688 1606092726.5142
MEM 214.054688 1606092726.6145
MEM 214.054688 1606092726.7148
MEM 214.304688 1606092726.8152
MEM 214.304688 1606092726.9155
MEM 214.304688 1606092727.0158
MEM 214.304688 1606092727.1161
MEM 214.304688 1606092727.2165
MEM 214.304688 1606092727.3169
MEM 214.304688 1606092727.4173
MEM 214.304688 1606092727.5176
MEM 214.304688 1606092727.6179
MEM 214.304688 1606092727.7183
MEM 214.304688 1606092727.8186
MEM 214.304688 1606092727.9188
MEM 214.304688 1606092728.0192
MEM 214.304688 1606092728.1195
MEM 214.304688 1606092728.2198
MEM 214.304688 1606092728.3201
MEM 214.304688 1606092728.4205
MEM 214.304688 1606092728.5208
MEM 214.304688 1606092728.6211
MEM 214.304688 1606092728.7215
MEM 214.304688 1606092728.8218
MEM 214.304688 1606092728.9221
MEM 214.304688 1606092729.0225
MEM 214.304688 1606092729.1228
MEM 214.304688 1606092729.2231
MEM 214.304688 1606092729.3234
MEM 214.304688 1606092729.4238
MEM 214.304688 1606092729.5241
MEM 214.554688 1606092729.6245
MEM 214.554688 1606092729.7248
MEM 214.554688 1606092729.8252
MEM 214.554688 1606092729.9255
MEM 214.554688 1606092730.0258
MEM 214.554688 1606092730.1262
MEM 214.554688 1606092730.2265
MEM 214.554688 1606092730.3269
MEM 214.554688 1606092730.4272
MEM 214.554688 1606092730.5276
MEM 214.554688 1606092730.6279
MEM 214.554688 1606092730.7283
MEM 214.554688 1606092730.8286
MEM 214.554688 1606092730.9289
MEM 214.554688 1606092731.0293
MEM 214.554688 1606092731.1296
MEM 214.554688 1606092731.2300
MEM 214.554688 1606092731.3303
MEM 214.554688 1606092731.4307
MEM 214.554688 1606092731.5310
MEM 214.554688 1606092731.6315
MEM 214.554688 1606092731.7318
MEM 214.554688 1606092731.8321
MEM 214.554688 1606092731.9324
MEM 214.554688 1606092732.0328
MEM 214.554688 1606092732.1331
MEM 214.554688 1606092732.2334
MEM 214.804688 1606092732.3338
MEM 214.804688 1606092732.4341
MEM 214.804688 1606092732.5344
MEM 214.804688 1606092732.6348
MEM 214.804688 1606092732.7352
MEM 214.804688 1606092732.8355
MEM 254.761719 1606092732.9358
MEM 254.761719 1606092733.0361
MEM 254.761719 1606092733.1365
MEM 254.761719 1606092733.2368
MEM 254.761719 1606092733.3371
MEM 254.761719 1606092733.4375
MEM 254.761719 1606092733.5378
MEM 254.761719 1606092733.6381
MEM 254.761719 1606092733.7384
MEM 254.761719 1606092733.8388
MEM 254.761719 1606092733.9391
MEM 254.761719 1606092734.0395
MEM 254.761719 1606092734.1398
MEM 254.761719 1606092734.2401
MEM 254.761719 1606092734.3405
MEM 254.761719 1606092734.4408
MEM 254.761719 1606092734.5411
MEM 255.019531 1606092734.6414
MEM 255.019531 1606092734.7418
MEM 255.019531 1606092734.8421
MEM 255.019531 1606092734.9424
MEM 255.058594 1606092735.0428
MEM 255.058594 1606092735.1431
MEM 255.058594 1606092735.2435
MEM 255.058594 1606092735.3438
MEM 255.058594 1606092735.4442
MEM 255.058594 1606092735.5446
MEM 255.058594 1606092735.6449
MEM 255.058594 1606092735.7453
MEM 255.058594 1606092735.8456
MEM 255.058594 1606092735.9460
MEM 255.058594 1606092736.0463
MEM 255.058594 1606092736.1467
MEM 255.058594 1606092736.2470
MEM 255.058594 1606092736.3473
MEM 255.058594 1606092736.4477
MEM 255.058594 1606092736.5481
MEM 255.058594 1606092736.6484
MEM 255.058594 1606092736.7488
MEM 255.058594 1606092736.8492
MEM 255.058594 1606092736.9494
MEM 255.058594 1606092737.0498
MEM 255.058594 1606092737.1501
MEM 255.058594 1606092737.2504
MEM 255.058594 1606092737.3508
MEM 255.058594 1606092737.4511
MEM 255.058594 1606092737.5514
MEM 255.058594 1606092737.6518
MEM 255.058594 1606092737.7521
MEM 255.308594 1606092737.8524
MEM 255.308594 1606092737.9527
MEM 255.308594 1606092738.0531
MEM 255.308594 1606092738.1534
MEM 255.308594 1606092738.2537
MEM 255.308594 1606092738.3541
MEM 255.308594 1606092738.4544
MEM 255.308594 1606092738.5547
MEM 255.308594 1606092738.6551
MEM 255.308594 1606092738.7554
MEM 255.308594 1606092738.8557
MEM 255.308594 1606092738.9561
MEM 255.308594 1606092739.0564
MEM 255.308594 1606092739.1567
MEM 255.308594 1606092739.2571
MEM 255.308594 1606092739.3574
MEM 255.308594 1606092739.4577
MEM 255.308594 1606092739.5580
MEM 255.308594 1606092739.6584
MEM 255.308594 1606092739.7587
MEM 255.308594 1606092739.8590
MEM 255.308594 1606092739.9594
MEM 255.308594 1606092740.0597
MEM 255.308594 1606092740.1600
MEM 255.308594 1606092740.2604
MEM 255.308594 1606092740.3607
MEM 255.308594 1606092740.4610
MEM 255.558594 1606092740.5630
MEM 255.558594 1606092740.6633
MEM 255.558594 1606092740.7637
MEM 255.558594 1606092740.8640
MEM 255.558594 1606092740.9644
MEM 255.558594 1606092741.0647
MEM 255.558594 1606092741.1650
MEM 255.558594 1606092741.2653
MEM 255.558594 1606092741.3657
MEM 255.558594 1606092741.4660
MEM 255.558594 1606092741.5663
MEM 255.558594 1606092741.6667
MEM 255.558594 1606092741.7670
MEM 255.558594 1606092741.8674
MEM 255.558594 1606092741.9677
MEM 255.558594 1606092742.0681
MEM 255.558594 1606092742.1684
MEM 255.558594 1606092742.2687
MEM 255.558594 1606092742.3691
MEM 255.558594 1606092742.4694
MEM 255.558594 1606092742.5698
MEM 255.558594 1606092742.6702
MEM 255.558594 1606092742.7705
MEM 255.558594 1606092742.8708
MEM 255.558594 1606092742.9711
MEM 255.558594 1606092743.0715
MEM 255.558594 1606092743.1719
MEM 255.808594 1606092743.2722
MEM 255.808594 1606092743.3725
MEM 255.808594 1606092743.4729
MEM 255.808594 1606092743.5733
MEM 255.808594 1606092743.6736
MEM 255.808594 1606092743.7739
MEM 255.808594 1606092743.8743
MEM 255.808594 1606092743.9746
MEM 255.808594 1606092744.0750
MEM 255.808594 1606092744.1753
MEM 255.808594 1606092744.2757
MEM 255.808594 1606092744.3760
MEM 255.808594 1606092744.4764
MEM 255.808594 1606092744.5767
MEM 255.808594 1606092744.6770
MEM 255.808594 1606092744.7774
MEM 255.808594 1606092744.8777
MEM 255.808594 1606092744.9781
MEM 255.808594 1606092745.0784
MEM 255.808594 1606092745.1787
MEM 255.808594 1606092745.2791
MEM 255.808594 1606092745.3794
MEM 255.808594 1606092745.4797
MEM 255.808594 1606092745.5801
MEM 255.808594 1606092745.6804
MEM 255.808594 1606092745.7808
MEM 255.808594 1606092745.8811
MEM 255.808594 1606092745.9814
MEM 256.058594 1606092746.0818
MEM 256.058594 1606092746.1821
MEM 256.058594 1606092746.2825
MEM 256.058594 1606092746.3828
MEM 256.058594 1606092746.4832
MEM 256.058594 1606092746.5835
MEM 256.058594 1606092746.6838
MEM 256.058594 1606092746.7842
MEM 256.058594 1606092746.8845
MEM 256.058594 1606092746.9850
MEM 256.058594 1606092747.0853
MEM 256.058594 1606092747.1857
MEM 256.058594 1606092747.2860
MEM 256.058594 1606092747.3864
MEM 256.058594 1606092747.4867
MEM 256.058594 1606092747.5870
MEM 256.058594 1606092747.6874
MEM 256.058594 1606092747.7877
MEM 256.058594 1606092747.8880
MEM 256.058594 1606092747.9883
MEM 256.058594 1606092748.0887
MEM 256.058594 1606092748.1890
MEM 256.058594 1606092748.2893
MEM 256.058594 1606092748.3897
MEM 256.058594 1606092748.4900
MEM 256.058594 1606092748.5903
MEM 256.058594 1606092748.6908
MEM 256.312500 1606092748.7911
MEM 256.312500 1606092748.8914
MEM 256.312500 1606092748.9917
MEM 256.312500 1606092749.0921
MEM 256.312500 1606092749.1924
MEM 256.312500 1606092749.2927
MEM 256.312500 1606092749.3931
MEM 256.312500 1606092749.4934
MEM 256.312500 1606092749.5937
MEM 256.312500 1606092749.6941
MEM 256.312500 1606092749.7945
MEM 256.312500 1606092749.8951
MEM 256.312500 1606092749.9955
MEM 256.312500 1606092750.0958
MEM 256.312500 1606092750.1961
MEM 256.312500 1606092750.2965
MEM 256.312500 1606092750.3968
MEM 256.312500 1606092750.4971
MEM 256.312500 1606092750.5975
MEM 256.312500 1606092750.6978
MEM 256.312500 1606092750.7982
MEM 256.312500 1606092750.8985
MEM 256.312500 1606092750.9988
MEM 256.312500 1606092751.0992
MEM 256.312500 1606092751.1995
MEM 256.312500 1606092751.2998
MEM 256.312500 1606092751.4002
MEM 256.312500 1606092751.5005
MEM 256.562500 1606092751.6008
MEM 256.562500 1606092751.7013
MEM 256.562500 1606092751.8016
MEM 256.562500 1606092751.9019
MEM 256.562500 1606092752.0023
MEM 256.562500 1606092752.1027
MEM 256.562500 1606092752.2030
MEM 256.562500 1606092752.3034
MEM 256.562500 1606092752.4037
MEM 256.562500 1606092752.5041
MEM 256.562500 1606092752.6044
MEM 256.562500 1606092752.7047
MEM 256.562500 1606092752.8051
MEM 256.562500 1606092752.9054
MEM 256.562500 1606092753.0058
MEM 256.562500 1606092753.1061
MEM 256.562500 1606092753.2064
MEM 256.562500 1606092753.3068
MEM 256.562500 1606092753.4071
MEM 256.562500 1606092753.5074
MEM 256.562500 1606092753.6078
MEM 256.562500 1606092753.7081
MEM 256.562500 1606092753.8084
MEM 256.562500 1606092753.9088
MEM 256.562500 1606092754.0091
MEM 256.562500 1606092754.1094
MEM 256.562500 1606092754.2098
MEM 256.812500 1606092754.3101
MEM 256.812500 1606092754.4104
MEM 256.812500 1606092754.5108
MEM 256.812500 1606092754.6111
MEM 256.812500 1606092754.7115
MEM 256.812500 1606092754.8118
MEM 256.812500 1606092754.9121
MEM 256.812500 1606092755.0125
MEM 256.812500 1606092755.1129
MEM 256.812500 1606092755.2132
MEM 256.812500 1606092755.3135
MEM 256.812500 1606092755.4139
MEM 256.812500 1606092755.5142
MEM 256.812500 1606092755.6145
MEM 256.812500 1606092755.7148
MEM 256.812500 1606092755.8152
MEM 256.812500 1606092755.9155
MEM 256.812500 1606092756.0158
MEM 256.812500 1606092756.1162
MEM 256.812500 1606092756.2165
MEM 256.812500 1606092756.3168
MEM 256.812500 1606092756.4172
MEM 256.812500 1606092756.5175
MEM 256.812500 1606092756.6179
MEM 256.812500 1606092756.7182
MEM 256.812500 1606092756.8185
MEM 256.812500 1606092756.9188
MEM 256.812500 1606092757.0192
MEM 257.062500 1606092757.1195
MEM 257.062500 1606092757.2199
MEM 257.062500 1606092757.3203
MEM 257.062500 1606092757.4206
MEM 257.062500 1606092757.5209
MEM 257.062500 1606092757.6213
MEM 257.062500 1606092757.7216
MEM 257.062500 1606092757.8219
MEM 257.062500 1606092757.9223
MEM 257.062500 1606092758.0226
MEM 257.062500 1606092758.1229
MEM 257.062500 1606092758.2233
MEM 257.062500 1606092758.3236
MEM 257.062500 1606092758.4239
MEM 257.062500 1606092758.5243
MEM 257.062500 1606092758.6246
MEM 257.062500 1606092758.7249
MEM 257.062500 1606092758.8253
MEM 257.062500 1606092758.9256
MEM 257.062500 1606092759.0260
MEM 257.062500 1606092759.1263
MEM 257.062500 1606092759.2266
MEM 257.062500 1606092759.3270
MEM 257.062500 1606092759.4273
MEM 257.062500 1606092759.5276
MEM 257.062500 1606092759.6279
MEM 257.062500 1606092759.7283
MEM 257.312500 1606092759.8286
MEM 257.312500 1606092759.9289
MEM 257.312500 1606092760.0293
MEM 257.312500 1606092760.1296
MEM 257.312500 1606092760.2299
MEM 257.312500 1606092760.3303
MEM 257.312500 1606092760.4306
MEM 257.312500 1606092760.5309
MEM 257.312500 1606092760.6312
MEM 257.312500 1606092760.7316
MEM 257.312500 1606092760.8319
MEM 257.312500 1606092760.9322
MEM 257.312500 1606092761.0326
MEM 257.312500 1606092761.1329
MEM 257.312500 1606092761.2332
MEM 257.312500 1606092761.3336
MEM 257.312500 1606092761.4339
MEM 257.312500 1606092761.5343
MEM 257.312500 1606092761.6346
MEM 257.312500 1606092761.7350
MEM 257.312500 1606092761.8353
MEM 257.312500 1606092761.9356
MEM 257.312500 1606092762.0359
MEM 257.312500 1606092762.1362
MEM 257.312500 1606092762.2366
MEM 257.312500 1606092762.3370
MEM 257.312500 1606092762.4373
MEM 257.562500 1606092762.5377
MEM 257.562500 1606092762.6380
MEM 257.562500 1606092762.7383
MEM 257.562500 1606092762.8387
MEM 257.562500 1606092762.9390
MEM 257.562500 1606092763.0393
MEM 257.562500 1606092763.1396
MEM 257.562500 1606092763.2400
MEM 257.562500 1606092763.3404
MEM 257.562500 1606092763.4408
MEM 257.562500 1606092763.5411
MEM 257.562500 1606092763.6414
MEM 257.562500 1606092763.7418
MEM 257.562500 1606092763.8421
MEM 257.562500 1606092763.9424
MEM 257.562500 1606092764.0428
MEM 257.562500 1606092764.1431
MEM 257.562500 1606092764.2434
MEM 257.562500 1606092764.3438
MEM 257.562500 1606092764.4441
MEM 257.562500 1606092764.5444
MEM 257.562500 1606092764.6448
MEM 257.562500 1606092764.7451
MEM 257.562500 1606092764.8454
MEM 257.562500 1606092764.9458
MEM 257.562500 1606092765.0461
MEM 257.562500 1606092765.1464
MEM 257.812500 1606092765.2468
MEM 257.812500 1606092765.3471
MEM 257.812500 1606092765.4474
MEM 257.812500 1606092765.5477
MEM 257.812500 1606092765.6481
MEM 257.812500 1606092765.7484
MEM 257.812500 1606092765.8488
MEM 257.812500 1606092765.9491
MEM 257.812500 1606092766.0494
MEM 257.812500 1606092766.1498
MEM 257.812500 1606092766.2501
MEM 257.812500 1606092766.3504
MEM 257.812500 1606092766.4508
MEM 257.812500 1606092766.5511
MEM 257.812500 1606092766.6514
MEM 257.812500 1606092766.7518
MEM 257.812500 1606092766.8521
MEM 257.812500 1606092766.9524
MEM 257.812500 1606092767.0528
MEM 257.812500 1606092767.1531
MEM 257.812500 1606092767.2534
MEM 257.812500 1606092767.3538
MEM 257.812500 1606092767.4542
MEM 257.812500 1606092767.5546
MEM 257.812500 1606092767.6548
MEM 257.812500 1606092767.7552
MEM 257.812500 1606092767.8555
MEM 257.812500 1606092767.9558
MEM 258.062500 1606092768.0562
MEM 258.062500 1606092768.1565
MEM 258.062500 1606092768.2569
MEM 258.062500 1606092768.3572
MEM 258.062500 1606092768.4575
MEM 258.062500 1606092768.5579
MEM 258.062500 1606092768.6582
MEM 258.062500 1606092768.7585
MEM 258.062500 1606092768.8588
MEM 258.062500 1606092768.9592
MEM 258.062500 1606092769.0595
MEM 258.062500 1606092769.1598
MEM 258.062500 1606092769.2601
MEM 258.062500 1606092769.3605
MEM 258.062500 1606092769.4608
MEM 258.062500 1606092769.5622
MEM 258.062500 1606092769.6626
MEM 258.062500 1606092769.7628
MEM 258.062500 1606092769.8632
MEM 258.062500 1606092769.9635
MEM 258.062500 1606092770.0639
MEM 258.062500 1606092770.1642
MEM 258.062500 1606092770.2645
MEM 258.062500 1606092770.3648
MEM 258.062500 1606092770.4652
MEM 258.062500 1606092770.5655
MEM 258.062500 1606092770.6658
MEM 258.312500 1606092770.7662
MEM 258.312500 1606092770.8665
MEM 258.312500 1606092770.9669
MEM 258.312500 1606092771.0672
MEM 258.312500 1606092771.1676
MEM 258.312500 1606092771.2679
MEM 258.312500 1606092771.3682
MEM 258.312500 1606092771.4685
MEM 258.312500 1606092771.5689
MEM 258.312500 1606092771.6692
MEM 258.312500 1606092771.7695
MEM 258.312500 1606092771.8699
MEM 258.312500 1606092771.9702
MEM 258.312500 1606092772.0705
MEM 258.312500 1606092772.1708
MEM 258.312500 1606092772.2713
MEM 258.312500 1606092772.3717
MEM 258.312500 1606092772.4721
MEM 258.312500 1606092772.5726
MEM 258.312500 1606092772.6729
MEM 258.312500 1606092772.7732
MEM 258.312500 1606092772.8736
MEM 258.312500 1606092772.9740
MEM 258.312500 1606092773.0744
MEM 258.312500 1606092773.1747
MEM 258.312500 1606092773.2751
MEM 258.312500 1606092773.3754
MEM 258.312500 1606092773.4758
MEM 258.312500 1606092773.5762
MEM 258.312500 1606092773.6766
MEM 258.312500 1606092773.7770
MEM 258.312500 1606092773.8773
MEM 258.562500 1606092773.9777
MEM 258.562500 1606092774.0781
MEM 258.562500 1606092774.1785
MEM 258.562500 1606092774.2788
MEM 258.562500 1606092774.3792
MEM 258.562500 1606092774.4795
MEM 258.562500 1606092774.5799
MEM 258.562500 1606092774.6802
MEM 258.562500 1606092774.7806
MEM 258.562500 1606092774.8809
MEM 258.562500 1606092774.9813
MEM 258.562500 1606092775.0816
MEM 258.562500 1606092775.1820
MEM 258.562500 1606092775.2823
MEM 258.562500 1606092775.3827
MEM 258.562500 1606092775.4830
MEM 258.562500 1606092775.5834
MEM 258.562500 1606092775.6837
MEM 258.562500 1606092775.7841
